GEMS TARIFF FOR SERVICES BY NON-CONTRACTED DENTISTS AND DENTAL SPECIALISTS WITH EFFECT FROM 2026-01-01,,054 - General Dental Practitioner,062 - Maxillo facial and Oral surgery,064 - Orthodontics,092 - Oral medicine and Periodontics,094 - Prosthodontist,098 - Oral Pathology
9175,Theatre attendance (MaxFac prosthod) /hour,R526.70,R790.40,,,R790.40,
H.,IMPLANT SERVICES,,,,,,
,"Services/procedures concerned with the surgical insertion of materials and devices into, onto and about the jaws and oral cavity for purposes of oral maxillofacial or oral occlusal rehabilitation or cosmetic corrections.",,,,,,
,SURGICAL IMPLANT PROCEDURES,,,,,,
,The codes in this subsection are intended to report surgical procedures for the placement of implants to be used as prosthetic abutments. The surgical phase includes all procedures concerned with placing the implant into or onto the bone and preparation for the prosthetic phase.,,,,,,
*9180,Surgical placement of sub-periosteal implant - preparatory stage,"R2,310.70","R3,466.30",,,,
*9181,Surgical placement of sub-periosteal implant - placement stage,"R2,310.70","R3,466.30",,,,
*9182,Surgical placement of endosteal implant plate,"R1,156.40","R1,735.10",,"R1,735.10",,
8216,CBCT of plaster models or impressions for the purpose of creating virtual models for use in planning software,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*9183,Surgical placement of endosseus implant  - first per quadrant,"R1,628.00","R2,212.80",,"R2,212.80",,
*9190,Surgical exposure of endosseus implant  - first per quadrant,R603.90,R817.70,,R817.70,R817.70,
,IMPLANT SUPPORTED PROSTHETICS,,,,,,
,Services/procedures concerned with the construction and placement of fixed or removable prosthesis on any implant device. Prosthetic devices which are not listed in this subsection should be reported using existing fixed or removable prosthetic codes.,,,,,,
,Abutments and Bars,,,,,,
,"These codes are intended to report the placement of final restorations and should not be used to report the placement of temporary/provisional components e.g., healing abutments/collars, temporary abutments, caps, cylinders, etc.Abutments as part of one-piece endosteal implants (incorporating both the implant and integral fixed abutment) are considered being part of the implant body and should not be reported in addition to the surgical placement of the implant.See Codes 9187 to 9189 located in the “Other implant services” section to submit the cost of implant components.",,,,,,
*8584,Connector bar - implant supported,"R3,147.40",,,,"R4,721.20",
8669,Crown cemented on a screw-retained implant-supported superstructure.,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*8578,Prefabricated abutment,R326.00,,,,R488.40,
*8579,Custom abutment,"R1,485.40",,,,"R2,227.70",
8580,Modification of prefabricated abutment,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
,Removable Dentures,,,,,,
*8533,Implant supported removable complete overdenture,"R3,147.40",,,,"R4,721.20",
*8534,Implant supported removable partial overdenture,"R2,517.90",,,,"R3,777.00",
,Fixed-detachable Dentures,,,,,,
*8654,Implant supported fixed-detachable complete overdenture,"R3,540.30",,R0.00,R0.00,"R5,310.40",R0.00
8550,Retainer - implant supported,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*8655,Implant supported fixed-detachable partial overdenture,"R2,832.00",,,,"R3,638.50",
*8660,Additional fee to implant supported fixed-detachable denture - per implant,R488.40,,,,R488.40,
,Crowns - Single Restorations,,,,,,
*8536,Implant/abutment supported crown - ceramic,"R2,602.80",,,,"R3,442.30",
*8537,Implant/abutment supported crown - ceramometal,"R2,602.80",,,,"R3,442.30",
*8538,Crown - implant/abutment supported - cast metal,"R2,602.80",,,,"R3,442.30",
8539,Crown-Implant / abutment supported crown – resin veneered to metal,"R2,602.80",R0.00,R0.00,R0.00,"R3,442.30",R0.00
8541,Implant supported temporary crown – cemented,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8542,Implant supported temporary crown – screw retained,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8543,Implant supported provisional crown – cemented,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8544,Implant supported provisional crown – screw retained,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8592,Crown - implant/abutment supported,"R3,540.00",R0.00,R0.00,R0.00,"R4,682.10",
8673,Access through a cemented implant supported crown for screw location,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
,Bridge Retainers - Crowns,,,,,,
*8546,Implant supported crown retainer - ceramic,"R2,602.80",,,,"R3,442.30",
*8547,Crown retainer - implant/abutment supported - porcelain with metal,"R2,602.80",,,,"R3,442.30",
*8548,Crown retainer - implant/abutment supported - cast metal,"R2,602.80",,,,"R3,442.30",
8549,Implant supported crown retainer – resin veneered to metal,"R2,003.80",R0.00,R0.00,R0.00,"R2,650.40",R0.00
8571,Implant supported temporary retainer – cemented,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8572,Implant supported temporary crown  retainer – screw retained,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8573,Implant supported provisional crown retainer – cemented,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8574,Implant supported provisional crown retainer – screw retained,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
,OTHER IMPLANT SERVICES,,,,,,
8665,Mini screw implants,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8666,Immediate loading of implant,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8668,Metal base for implant supported denture - complete,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8621,Metal base for implant supported denture – Partial,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8670,Implant screw access closure,R191.60,R0.00,R0.00,R0.00,R191.60,R0.00
8588,Implant supported superstructure,R0.00,R0.00,R0.00,R0.00,R0.00,
*8590,Implant maintenance procedures - per implant,R144.10,,,,R216.20,
8591,Removal of implant supported prosthesis,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*8594,Repair of implant supported prosthesis,R159.80,,,,R239.70,
*8595,Repair of implant abutment,R159.80,,,,R239.70,
8596,"Repair of implant supported ceramic or ceramometal crown, retainer or pontic",R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8598,Repair of implant supported Provisional Prosthesis,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*8600,Cost of implant components,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*9187,Cost of endosteal implant body,,,,,,
*9188,Cost of prefabricated abutment,,,,,,
*9189,Cost of other implant compnts,,,,,,
9193,Report for placement of implant into fresh extraction socket,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
9194,Surgical placement of one-piece trans mucosal endosseus implant,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
9195,Additional code for the surgical placement of single phase endosseus implant,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8603,Removal of fractured/damaged screw within implant.,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8604,Removal of fractured/damaged screw within abutment.,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8607,"Skeletal anchorage - screw, plate or implant ",R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8608,Removal of non-integrated implant,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8609,"Flap operation with modification of the implant surface, including bone surgery-one to three implants per quadrant",R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8610,"Flap operation with modification of the implant surface, including bone surgery-four or more implants per quadrant",R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8612,Skeletal anchorage - removal,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*9198,Surgical removal of implant,R752.60,"R1,128.90",,"R1,128.90",,
9199,Assessment Of Implant Fixture Osseointegration.,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
I.,FIXED PROSTHODONTICS,,,,,,
,"The branch of prosthodontics concerned with the replacement or restoration of teeth by artificial substitutes that are not readily removable.
A prosthetic retainer (e.g., crown/inlay/onlay retainer) in this section is defined as a part of a bridge that attaches a pontic to the abutment tooth.  A pontic is that part of a bridge which replaces a missing tooth or teeth. Each retainer and each pontic constitutes a unit in a bridge.
Porcelain/ceramic retainers and pontics presently include all ceramic, porcelain and porcelain fused to metal retainers and pontics.
Resin retainers and pontics and resin metal retainers and pontics include all reinforced heat and/or pressure-cured resin materials.
Metal components include structures manufactured by means of conventional casting and/or electroforming.",,,,,,
,PONTICS,,,,,,
,"Comment: Codes 8415, 8416, 8417and 8418 include ovate pontic designs. The nomenclatures of the pontics have been revised to coincide with the nomenclature used for crowns, which improves accurate record keeping. A similar approach has been followed for crowns and inlays/onlays utilised as bridge retainers.",,,,,,
8415,Pontic - porcelain/ceramic,"R1,636.40",,,,"R1,636.40",
8416,Pontic - cast metal,"R1,299.90",,,,"R1,299.90",
8417,Pontic - resin with metal,"R1,636.40",,,,"R1,636.40",
8418,Pontic - porcelain fused to metal,"R1,636.40",,,,"R1,636.40",
8419,Provisional pontic,R389.40,,,,R584.80,
8420,Pontic – resin based composite (indirect),R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8422,Pontic – resin based composite (direct),R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8423,Ovate pontic design,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8421,Temporary pontic,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
,BRIDGE RETAINERS – INLAYS/ONLAYS,,,,,,
,"An inlay/onlay retainer for a bridge that gains retention, support and stability from a tooth. The cusp tip must be overlayed to be considered an onlay.
See inlay/onlay restorations in the Restorative Services Section for inlay/onlay retainers.",,,,,,
8431,Temporary inlay/onlay retainer    Emergency inlay/onlay retainer. An emergency inlay/onlay retainer temporary is a custom made retainer to maintain the space and tissue until the definitive prosthesis can be placed. This code is to be used when the patient has to have a prosthesis fabricated as an emergency when the previous definitive prosthesis has failed and cannot be recemented,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8432,Inlay/onlay retainer - metal - two surfaces,R780.00,,,,"R1,524.90",
8433,Inlay/onlay retainer - metal - three surfaces,"R1,299.90",,,,"R2,364.70",
8434,Inlay/onlay retainer - metal - four or more surfaces,"R1,572.30",,,,"R2,364.70",
8436,Inlay/onlay retainer - porcelain - two surfaces,R948.70,,,,"R1,829.40",
8437,Inlay/onlay retainer - porcelain - three surfaces,"R1,563.50",,,,"R2,842.30",
8438,Inlay/onlay retainer - porcelain - four or more surfaces,"R1,893.90",,,,"R2,842.30",
8617,Retainer cast metal (Maryland type retainer),R780.00,,,,"R1,524.90",
8619,Fibre reinforced resin inlay retainer – Use for direct Maryland type resin-bonded bridges.,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
,BRIDGE RETAINERS – CROWNS,,,,,,
,"A crown retainer for a bridge that gains retention, support and stability from a tooth.",,,,,,
8440,Temporary crown retainer,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8441,Crown retainer - full cast metal,"R2,005.20",,,,"R2,951.80",
8442,Crown retainer - 3/4 cast metal,"R2,005.20",,,,"R2,951.80",
8443,Crown retainer - porcelain/ceramic,"R2,005.20",,,,"R2,951.80",
8444,Crown retainer - 3/4 porcelain/ceramic,"R2,005.20",,,,"R2,951.80",
8445,Crown retainer - porcelain with metal,"R2,005.20",,,,"R2,951.80",
8446,Crown retainer - resin with metal,"R2,005.20",,,,"R2,951.80",
8448,Crown retainer – resin based composite (indirect),R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8447,Provisional crown retainer,R389.40,,,,R584.80,
,OTHER FIXED PROSTHODONTIC PROCEDURES,,,,,,
,See “other restorative services” for procedures related to fixed prosthesis not listed in this sub-section.,,,,,,
8514,Recement bridge,R175.40,,,,R222.50,
8515,Sectioning of a bridge ,R349.10,,,,R349.10,
8516,Remove bridge,R349.10,,,,R349.10,
8518,Repair bridge,R389.40,,,,R389.40,
8585,Connector bar,"R3,147.40",,,,"R4,721.20",
8586,Stress breaker,"R1,173.90",,,,"R1,760.80",
8587,Coping metal,R261.30,,,,R488.40,
J.,ORAL AND MAXILLO-FACIAL SURGERY,,,,,,
,The branch of dentistry using surgery to treat disorders/diseases of the mouth. Surgical procedures include routine postoperative care.,,,,,,
,EXTRACTIONS,,,,,,
8201,Extraction of tooth or exposed tooth roots,R201.70,R302.70,,R201.70,R201.70,
8204,Minimally traumatic tooth/root removal,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
,SURGICAL EXTRACTIONS,,,,,,
,Report code 8220 when sutures are provided by the practitioner.,,,,,,
8213,Surgical removal of residual tooth roots,R758.40,,,,,
8215,Impressions for the purpose of establishing virtual models for use in planning software ,R0.00,R0.00,R0.00,R0.00,R0.00,
8936,Cost Of Wound Dressing Such As Bipp Pack,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8937,Surgical removal of tooth,R758.40,"R1,023.70",,R758.40,,
8941,Surgical removal of impacted tooth,"R1,257.40","R1,653.30",,"R1,257.40",,
8953,"Surgical removal of residual roots, first tooth - per tooth",,"R1,023.70",,,,
,Distraction osteogenesis ,,,,,,
9067,Distraction osteogenesis – across one to two tooth sites,"R3,396.90","R5,095.70",,,,
9068,Distraction of the alveolar ridge -across three to five tooth sites,"R3,396.90","R5,095.70",,,,
9070,Distraction of the alveolar ridge -full arch,"R3,396.90","R5,095.70",,,,
9073,Distraction for the reconstruction of the mandibular body (per side),"R3,396.90","R5,095.70",,,,
9078,Distraction for the reconstruction of the mandibular condyle and tempero-mandibular joint,"R3,396.90","R5,095.70",,,,
9080,Distraction for the reconstruction of the midface (internal distractor),"R3,396.90","R5,095.70",,,,
9082,Distraction for the reconstruction of the midface (external distractor),"R3,396.90","R5,095.70",,,,
9084,Removal of an internal or external distractor device,R652.70,R979.00,,,,
,OTHER SURGICAL PROCEDURES,,,,,,
8517,Reimplantation of avulsed tooth (include stabilisation),R405.80,R405.80,,R405.80,R608.40,
8909,Oral antral fistula closure,"R1,778.10","R2,667.00",,,,
9247,Bicoronal approach,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
9249,Blephro-approach,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
9251,Transconjunctival/subcilliary approach,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
9253,Mandibular swing approach for access to the skullbase,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
9255,Geniohyoidotomy (mandibular split),,R0.00,,,,
9257,"Midfacial deglove, including nasal skeleton",,R0.00,,,,
8916,Preauriculo-temporal approach,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8912,Transmasseteric antero-parotid approach,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8913,Condylar Risdon / submandibular approach,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8914,Endoscopic or intra-oral approach to the condyle,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8915,Intra-oral circum-oral mandibular approach,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8911,Caldwell-Luc procedure,R695.70,"R1,043.70",,,,
8917,Biopsy of oral tissue - soft,R443.60,R591.30,,R591.30,,
8918,Brush biopsy,R682.40,"R1,023.70",,,,
8919,Biopsy of bone - needle,R682.40,"R1,023.70",,R682.40,,
8920,Exfoliative cytological specimen collection,"R1,116.60","R1,675.00",,,,
8923,Aspiration biopsy (FNA),R682.40,"R1,023.70",,,,
8924,Open biopsy of a single lymph node in the neck,"R1,116.60","R1,675.00",,,,
8932,"Biopsy of soft tissue – intraoral superficial, with suturing","R1,116.60","R1,675.00",,,,
8934,"Biopsy of soft tissue– intraoral deep or intramuscular, requiring suturing in multiple layers","R1,116.60","R1,675.00",,,,
8921,Biopsy – extra-oral bone/soft tissue,"R1,116.60","R1,675.00",,"R1,116.60",,
8925,"Biopsy of soft tissue –extra oral deep or intramuscular, requiring suturing in multiple layers ","R1,116.60","R1,675.00",,,,
8926,Biopsy of tissue –intra-oral bone,R682.40,"R1,023.70",,,,
8927,Biopsy of tissue –extra-oral bone,R682.40,"R1,023.70",,,,
8928,Core Needle biopsy,R682.40,"R1,023.70",,,,
8961,Tooth transplantation,"R1,526.30","R2,289.90",,,,
8965,Peripheral neurectomy,"R1,526.30","R2,289.90",,,,
8966,Repair of oronasal fistula (local flaps),"R2,123.40","R3,185.50",,,,
8981,Surgical exposure of impacted or unerupted teeth to aid eruption,"R1,401.10","R1,908.70",,"R1,908.70",,
8896,Cost of materials required to aid eruption ,,,,,,
8983,Corticotomy - first tooth,"R1,014.00","R1,520.80",,,,
8994,Placement of Zygomaticus implant,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8996,Placement of  a second Zygomaticus implant,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8998,Craniofacial transcutaneous endosseus implant,"R1,156.40","R1,735.10",,,,
8999,Craniofacial trans mucosal endosseus implant,"R1,156.40","R1,735.10",,,,
8606,Placement of implant fixtures outside the oral cavity,"R1,156.40","R1,735.10",,,,
9231,Defensive corticotomy – marginal mandibulectomy,R0.00,"R2,952.50",R0.00,R0.00,R0.00,R0.00
,ALVEOLOPLASTY,,,,,,
8955,Alveoplasty or alveolectomy in conjunction with extractions- per quadrant,R931.20,"R1,396.60",,,,R0.00
8956,Alveoplasty or alveolectomy not in conjunction with extractions – per quadrant,R931.20,"R1,396.60",,,,R0.00
8957,Alveolotomy or alveolectomy (including extractions),R0.00,R0.00,,,,
*9003,Reposition mental foramen and nerve - per side,"R2,120.60","R3,181.30",,,,R0.00
*9004,Lateralization of inferior dental nerve,"R3,416.90","R5,126.00",,,,R0.00
,VESTIBULOPLASTY,,,,,,
,Any of a series of surgical procedures designed to increase relative alveolar ridge height.,,,,,,
8997,Sulcoplasty / Vestibuloplasty,"R3,500.20","R5,250.50",,"R5,250.50",,R0.00
,SURGICAL EXCISION OF SOFT TISSUE LESIONS,,,,,,
8971,Excision of tumour of the soft tissue,R682.40,"R1,023.70",,"R1,023.70",,R0.00
8970,"Excision of benign soft tissue tumour/cyst
requiring suturing in multiple layers no
muscular involvement",R682.40,"R1,023.70",,"R1,023.70",,R0.00
8968,"Excision of benign soft tissue tumour/cyst
requiring extensive resection and suturing in
multiple layers with muscular involvement",R682.40,"R1,023.70",,,,R0.00
8972,Excision small malignant lesion requiring minimal suturing,R546.00,R819.00,,R819.00,,R0.00
8974,Excision of malignant soft tissue tumour requiring suturing in multiple layers no muscular or intraosseus involvement,R341.30,R512.00,,,,R0.00
8976,Extensive resection for malignant soft tissue tumour - excluding reconstruction,"R1,705.90","R2,559.30",,,,R0.00
8978,"Excision of a lesion of the tongue requiring no suture or primary suture, excludes primary suture and may be reported with code 8990",R454.70,R682.40,,R682.40,,R0.00
8910,Vermillionectomy   ,,"R1,751.10",,,,R0.00
8982,Local excision of benign lesion of lip with primary closure,R682.40,"R1,023.70",,"R1,023.70",,R0.00
8986,Local excision of benign lesion of lip where primary closure is not possible.  ,R682.40,"R1,023.70",,,,R0.00
8988,Resection for lip malignancy ,,"R1,751.10",,,,R0.00
,Repair/reconstructive procedures ,,,,,,
8990,Repair by primary suture,R865.50,"R1,148.00",,,,R0.00
8992,Repair by skin graft or local flap,R865.50,"R1,148.00",,,,R0.00
9006,Lip reconstruction following an injury or tumour removal: primary closure,,"R5,039.40",,,,R0.00
9018,"Lip reconstruction following an injury or tumour removal: simple advancement, rotation flap (Abbe or Estlander) (first stage)",,"R3,801.20",,,,R0.00
9020,"Lip reconstruction following an injury or tumour removal: simple advancement, rotation flap (Abbe or Estlander) (subsequent stages)",,"R3,801.20",,,,R0.00
9022,Lip reconstruction following an injury or tumour removal: Total complicated reconstruction with a complicated advancement flap (Bernard flap),,"R1,919.20",,,,R0.00
,Neck dissection ,,,,,,
9026,Radical neck dissection,,"R6,495.30",,,,R0.00
9221,Posterior neck dissection,,"R6,495.30",,,,R0.00
9028,Modified radical neck dissection,,"R6,495.30",,,,R0.00
9030,Selective neck dissection.,,"R6,495.30",,,,R0.00
9034,Extended neck dissection.,,"R6,495.30",,,,R0.00
8939,Limited neck dissection,,"R6,495.30",,,,R0.00
,SURGICAL EXCISION OF INTRA-OSSEOUS LESIONS,,,,,,
8967,Surgical removal of jaw cyst - intra-oral approach,"R2,120.60","R3,181.30",,,,R0.00
8969,Surgical removal of jaw cyst - extra-oral approach,"R3,396.90","R5,095.70",,,,R0.00
8973,Surgical excision of tumours of the jaw,"R3,396.90","R5,095.70",,,,R0.00
9040,Surgical removal of jaw cyst/tumor – intra-oral approach for lesions  >1cm with no involvement of vital structures,"R2,120.60","R3,181.30",,,,R0.00
9042,"Surgical removal of jaw cyst/tumor – intra-oral approach for lesions  >1cm with involvement of vital structures, reconstructive procedures not included","R2,544.50","R3,817.60",,,,R0.00
9044,"Surgical excision of malignant tumours of the jaws– extra-oral approach, reconstructive procedures not included","R4,076.40","R6,115.00",,,,R0.00
9054,"Surgical excision of tumours of the midface (zygoma, nose and orbits), reconstructive procedures not included","R3,396.90","R5,095.70",,,,R0.00
9056,Radical resection of palate (including skin graft),,"R4,613.30",,,,R0.00
9058,Wide excision of lesion of palate,,"R1,845.50",,,,R0.00
9064,Complicated reconstruction of bony defects following major ablative procedure for head and neck cancer – soft tissue reconstruction excluded,,,,,,R0.00
9086,Tumour resection from infratemporal or pterygopalatine fossa,,"R9,595.30",,,,R0.00
9088,Tarsorrhaphy,,R867.10,,,,R0.00
9090,Excision of lacrimal sac: Unilateral,,R867.10,,,,R0.00
9094,Orbitectomy: Removal of tumour,,"R4,428.80",,,,R0.00
9097,Orbit: Exenteration,,"R5,074.60",,,,R0.00
9290,"Maxillectomy - Alveolus only, Level I",,"R21,388.30",,,,R0.00
9292,"Maxillectomy - Alveolus and sinus or nasal floor, Level II",,"R21,399.10",,,,R0.00
9294,"Maxillectomy - Alveolus, sinus, nasal floor and zygoma excluding orbital rim Level III",,"R21,399.10",,,,R0.00
9296,"Maxillectomy - Alveolus, sinus, nasal floor and zygoma including orbital rim Level IV",,"R32,070.90",,,,R0.00
9298,"Maxillectomy - Alveolus, sinus, nasal floor, zygoma, orbital rim and pterygoid plates Level V",,"R32,070.90",,,,R0.00
9300,Hemiresection of jaw including condyle and coronoid process,,"R21,399.10",,,,R0.00
,EXCISION OF BONE TISSUE,,,,,,
8975,Hemiresection of jaw excluding condyl,"R3,568.70","R5,353.10",,,,R0.00
8987,Reduction of mylohyoid ridges - per side,"R1,526.30","R2,289.90",,,,R0.00
8989,Removal torus mandibularis,"R1,526.30","R2,289.90",,,,R0.00
8991,Removal of torus palatinus,"R1,526.30","R2,289.90",,,,R0.00
8993,Surgical reduction of osseous tuberosity - per side,R682.40,"R1,023.70",,,,R0.00
9098,Partial mandibulectomy,,"R5,904.80",,,,R0.00
,SURGICAL INCISION,,,,,,
8731,Incision & drainage of abscess - intra-oral,R279.80,,,R419.90,,R0.00
8908,Surgical removal of roots from maxillary antrum,"R2,319.10","R3,478.70",,,,R0.00
9011,Incision & drainage of abscess - intra-oral (pyogenic),R434.10,R651.00,,,,R0.00
9013,Incision & drainage of abscess - extra-oral (pyogenic),R593.50,R891.10,,,,R0.00
9100,Multiple extra-oral incision & drainages (eg. Ludiwig's angina),R712.30,"R1,069.40",,,,R0.00
9299,Abscess - Retropharyngeal or equivalent,,R645.80,,,,R0.00
9017,"Decortication, saucerisation and sequestrectomy","R3,143.10","R4,714.20",,,,R0.00
9019,Sequestrectomy - intra oral per sextant and or ramus,R682.40,"R1,023.70",,,,R0.00
,TREATMENT OF FRACTURES,,,,,,
,Alveolus Fractures,,,,,,
9024,Dento-alveolar fracture - per sextant,R765.60,"R1,148.00",,,,R0.00
,Mandibular Fractures,,,,,,
9025,Closed treatment of mandibular fracture,"R1,695.10","R2,542.80",,,,R0.00
9027,"Mandible fracture - compound, with eyelet wiring","R2,380.90","R3,570.70",,,,R0.00
9029,Treatment of mandibular fracture with metal cap splintage or Gunning’s splints,"R2,636.00","R3,954.20",,,,R0.00
9031,Mandible fracture - open reduction,"R3,907.30","R5,860.70",,,,R0.00
,Maxilliary Fractures,,,,,,
9035,Closed reduction of maxillary fracture - Le Fort I or Guerin,"R2,385.20","R3,577.20",,,,R0.00
9036,Open treatment of maxillary fracture – Le Fort I,"R2,385.20","R3,577.20",,,,R0.00
9037,Closed reduction of maxillary fracture - Le Fort II or middle third of face,"R3,907.30","R5,860.70",,,,R0.00
9038,Open treatment of maxillary fracture - Le Fort II or middle third of face,"R3,907.30","R5,860.70",,,,R0.00
9039,Open reduction of maxillary fracture - Le Fort III or craniofacial disjunction,"R5,603.90","R8,405.40",,,,R0.00
,Zygoma/Orbital/Antral Fractures,,,,,,
9041,Zygomatic arch fracture - closed reduction,"R1,695.10","R2,542.80",,,,R0.00
9043,Zygomatic arch fracture - open reduction,"R3,396.90","R5,095.70",,,,R0.00
9045,Zygomatic arch fracture - open reduction (requiring osteosynthesis and/or grafting),"R5,089.40","R7,634.10",,,,R0.00
9291,Zygomatic fracture-open reduction with fixation at two sites,"R3,396.90","R5,095.70",,,,R0.00
8944,Zygomatic fracture-open reduction with fixation at three or more sites,"R3,396.90","R5,095.70",,,,R0.00
9293,Zygomatic fracture-closed reduction,"R1,695.10","R2,542.80",,,,R0.00
9295,Cost of device material to test implant stability.,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
9297,Removal of eyelet wiring.,,R0.00,,,,
8946,Zygomatic reconstruction (osteotomy or onlay),"R7,123.10","R10,684.90",,,,R0.00
8947,Anthrostomy for the placement of a sinuspack in order to reduce a zygomatic fracture,,"R1,192.00",,,,R0.00
9046,"Placement of Zygomaticus fixture, per fixture","R3,361.90","R5,042.50",,,,R0.00
9273,Open treatment of an orbital wall fracture,,"R3,406.20",,,,R0.00
9275,Major orbital reconstruction (comminuted orbital fractures),,"R3,406.20",,,,R0.00
9277,Secondary reconstruction of orbital defect,,"R3,406.20",,,,R0.00
9279,Eyelid surgery for facial paralysis including tarsoraphy (excludes material),,"R3,451.00",,,,R0.00
9281,Full thickness eyelid repair (tumor or trauma surgery),,"R2,518.90",,,,R0.00
9283,"Repair by superior rectus, levator or frontalis muscle operation",,"R3,506.30",,,,R0.00
9285,Ptosis: By lesser procedure e.g. sling operation,,"R2,539.30",,,,R0.00
9287,Dacrocystorhinostomy,,"R3,875.20",,,,R0.00
,Nasal Fractures,,,,,,
9280,Open reduction and fixation of nasal fractures,,"R5,860.70",,,,R0.00
9282,Manipulation and immobilisation of nasal fracture,,"R2,542.80",,,,R0.00
,TEMPOROMANDIBULAR JOINT,,,,,,
,Procedures which are an integral part of a primary procedure should not be reported separately.,,,,,,
8170,Cost of Mouth protector,R204.40,,,,,R0.00
8172,Cost of orthotic appliance,,,,,,R0.00
8850,Treatment of MPDS - first visit,R268.50,R268.50,R402.90,,R402.90,R0.00
8851,Treatment of MPDS - subsequent visit,R141.60,R141.60,R212.10,,R212.10,R0.00
8852,Occlusal orthotic appliance,R674.60,R888.70,R888.70,R888.70,R888.70,R0.00
8951,Trigger point injection (local anesthesia),R198.10,R298.00,,,,R0.00
8952,"Pain point injection (alcohol, phenol, etc)",R198.10,R298.00,,,,R0.00
8954,Laser treatment for facial pain,R198.10,R298.00,,,,R0.00
9053,Coronoidectomy (intra-oral approach),"R2,119.20","R3,178.60",,,,R0.00
9074,Tmj arthroscopy diagnostic,"R1,686.40","R2,530.00",,,,R0.00
9075,"Condylectomy, coronoidectomy or both","R4,237.20","R6,355.70",,,,R0.00
9076,TMJ artrocentesis,R931.20,"R1,396.60",,,,R0.00
9077,TMJ intra-articular injection,R254.20,R381.60,,,,R0.00
9079,Trigger point injection,R198.10,R298.00,,,,R0.00
9081,Condylectomy (Ward/Kostecka),"R1,695.10","R2,542.80",,,,R0.00
9083,TMJ srthroplasty,"R4,237.20","R6,355.70",,,,R0.00
9085,Reduction of TMJ disloc w/o anaesthetic,R336.90,R505.80,,,,R0.00
9087,Reduction of TMJ disloc w/ anaesthetic,R682.40,"R1,023.70",,,,R0.00
9089,Reduction of TMJ disloc w/ anaesthetic and immobobilisation,"R1,695.10","R2,542.80",,,,R0.00
9091,Reduction of TMJ dislocation - open reduction,"R4,237.20","R6,355.70",,,,R0.00
9092,Joint reconstruction,"R11,311.30","R16,967.30",,,,R0.00
